name,original_price,discounted_price,rating,rating_number,link
"Samsung Galaxy A50 (White, 64 GB)  (4 GB RAM)","21,000","15,899",4.3,"53,563",https://www.flipkart.com/samsung-galaxy-a50-white-64-gb/p/itmfe4csgmyzcyup?pid=MOBFE4CSQ4MDCBWF&lid=LSTMOBFE4CSQ4MDCBWFFQVYRT&marketplace=FLIPKART&srno=s_8_190&otracker=search&fm=organic&iid=eb0fd53b-e25f-4548-9917-c80957941831.MOBFE4CSQ4MDCBWF.SEARCH&ssid=zcfy0xaw9s0000001586926555352&qH=1036ba3c4ed2c021
"Tecno Camon 15 (Fascinating Purple, 64 GB)  (4 GB RAM)","11,499","10,499",4.3,191,https://www.flipkart.com/tecno-camon-15-fascinating-purple-64-gb/p/itmbff3887612ff8?pid=MOBFPYCGJZHNGGCD&lid=LSTMOBFPYCGJZHNGGCDSCS8OO&marketplace=FLIPKART&srno=s_6_125&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBFPYCGJZHNGGCD.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"Samsung Galaxy S9 Plus (Coral Blue, 64 GB)  (6 GB RAM)","70,000","31,699",4.5,"26,522",https://www.flipkart.com/samsung-galaxy-s9-plus-coral-blue-64-gb/p/itmf33a6qhrkyth3?pid=MOBF2VWVHDAZRQGH&lid=LSTMOBF2VWVHDAZRQGHCF6TXA&marketplace=FLIPKART&srno=s_18_428&otracker=search&fm=organic&iid=6456e671-4335-48ba-b860-54271565228e.MOBF2VWVHDAZRQGH.SEARCH&ssid=f5k5niz0ds0000001586926559861&qH=1036ba3c4ed2c021
"Nokia 7.1 (Blue, 64 GB)  (4 GB RAM)","18,990","12,990",4.1,"2,463",https://www.flipkart.com/nokia-7-1-blue-64-gb/p/itmfbqpxkyyhdrhy?pid=MOBFBPPUYRZWJSNG&lid=LSTMOBFBPPUYRZWJSNGVSFSKG&marketplace=FLIPKART&srno=s_21_502&otracker=search&fm=organic&iid=4bcceeea-ecda-46f6-9442-c34b13bc2776.MOBFBPPUYRZWJSNG.SEARCH&ssid=ls1vhu17wg0000001586926556764&qH=1036ba3c4ed2c021
"Karbonn Vue 1 (Champagne, 8 GB)  (1 GB RAM)","3,249","3,249",4.1,548,https://www.flipkart.com/karbonn-vue-1-champagne-8-gb/p/itmfeywxmjsybjqk?pid=MOBFEYTAN2GF6YD8&lid=LSTMOBFEYTAN2GF6YD8DV4HLZ&marketplace=FLIPKART&srno=s_8_189&otracker=search&fm=organic&iid=eb0fd53b-e25f-4548-9917-c80957941831.MOBFEYTAN2GF6YD8.SEARCH&ssid=zcfy0xaw9s0000001586926555352&qH=1036ba3c4ed2c021
"Micromax Evok Dual Note (Prussian Blue, 32 GB)  (3 GB RAM)","9,999","4,499",4,"6,167",https://www.flipkart.com/micromax-evok-dual-note-prussian-blue-32-gb/p/itmewydjvhemrgpy?pid=MOBEY4QTA9ZFY7SQ&lid=LSTMOBEY4QTA9ZFY7SQZ7ERWY&marketplace=FLIPKART&srno=s_23_532&otracker=search&fm=organic&iid=0b21f543-7eab-4104-adac-629a9d3ae850.MOBEY4QTA9ZFY7SQ.SEARCH&ssid=q2q9c51ggg0000001586926560182&qH=1036ba3c4ed2c021
"Samsung Galaxy M30 (Blue, 32 GB)  (3 GB RAM)","12,500","10,790",4.4,539,https://www.flipkart.com/samsung-galaxy-m30-blue-32-gb/p/itmb245858b3fe3b?pid=MOBFH6HYT5Z5ZPER&lid=LSTMOBFH6HYT5Z5ZPERSKE1U6&marketplace=FLIPKART&srno=s_7_167&otracker=search&fm=organic&iid=cbed0fb8-6a63-4d50-9d29-4d3ba09fdbc6.MOBFH6HYT5Z5ZPER.SEARCH&ssid=0guamvixuo0000001586926560661&qH=1036ba3c4ed2c021
"Infinix S5 Lite (Quetzal Cyan, 64 GB)  (4 GB RAM)","9,999","8,499",4.3,"33,200",https://www.flipkart.com/infinix-s5-lite-quetzal-cyan-64-gb/p/itm8d3bbd7115184?pid=MOBFHW8BFB83S7H6&lid=LSTMOBFHW8BFB83S7H6MFEDJ7&marketplace=FLIPKART&srno=s_11_262&otracker=search&fm=organic&iid=b6c11b51-f48d-4f74-b7d2-3f6bf7f33211.MOBFHW8BFB83S7H6.SEARCH&ssid=6hjarsxbgg0000001586926561694&qH=1036ba3c4ed2c021
"OPPO F5 (Gold, 32 GB)  (4 GB RAM)","19,990","19,990",4.4,"5,687",https://www.flipkart.com/oppo-f5-gold-32-gb/p/itmezypvemsyzy9s?pid=MOBEZYPVKKX5KDZD&lid=LSTMOBEZYPVKKX5KDZDU02SZH&marketplace=FLIPKART&srno=s_18_432&otracker=search&fm=organic&iid=6456e671-4335-48ba-b860-54271565228e.MOBEZYPVKKX5KDZD.SEARCH&ssid=f5k5niz0ds0000001586926559861&qH=1036ba3c4ed2c021
"OPPO A71k (New Edition) (Blue, 16 GB)  (3 GB RAM)","10,990","10,990",4.4,"11,710",https://www.flipkart.com/oppo-a71k-new-edition-blue-16-gb/p/itmf944xbpf54j4s?pid=MOBF944XH8UXB545&lid=LSTMOBF944XH8UXB5451ATDPW&marketplace=FLIPKART&srno=s_21_501&otracker=search&fm=organic&iid=4bcceeea-ecda-46f6-9442-c34b13bc2776.MOBF944XH8UXB545.SEARCH&ssid=ls1vhu17wg0000001586926556764&qH=1036ba3c4ed2c021
"Apple iPhone 7 Plus (Silver, 32 GB)","37,900","36,999",4.5,"24,143",https://www.flipkart.com/apple-iphone-7-plus-silver-32-gb/p/itmen6dahakng9a3?pid=MOBEMK6FDBZQZEAP&lid=LSTMOBEMK6FDBZQZEAP2QE2ZZ&marketplace=FLIPKART&srno=s_6_124&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBEMK6FDBZQZEAP.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"Gionee F103 Pro (Grey, 16 GB)  (3 GB RAM)","10,999","10,999",3.9,"2,769",https://www.flipkart.com/gionee-f103-pro-grey-16-gb/p/itmf4shcgyrhhbfx?pid=MOBEJWFVSWV4VYEG&lid=LSTMOBEJWFVSWV4VYEGXULRFM&marketplace=FLIPKART&srno=s_17_396&otracker=search&fm=organic&iid=73eaf9c2-17b2-4b2a-918b-029a2f4d506d.MOBEJWFVSWV4VYEG.SEARCH&ssid=1g8afpin1c0000001586926557812&qH=1036ba3c4ed2c021
"OPPO A5 2020 (Mirror Black, 64 GB)  (4 GB RAM)","15,990","13,990",4.4,"3,537",https://www.flipkart.com/oppo-a5-2020-mirror-black-64-gb/p/itm760f1b7b484f0?pid=MOBFKCS5BFZWH9EQ&lid=LSTMOBFKCS5BFZWH9EQRKNKTM&marketplace=FLIPKART&srno=s_8_185&otracker=search&fm=organic&iid=eb0fd53b-e25f-4548-9917-c80957941831.MOBFKCS5BFZWH9EQ.SEARCH&ssid=zcfy0xaw9s0000001586926555352&qH=1036ba3c4ed2c021
"Nokia 3.1 (White, 32 GB)  (3 GB RAM)","13,900","7,499",4,621,https://www.flipkart.com/nokia-3-1-white-32-gb/p/itmf922wvj647f4g?pid=MOBF8GWWVMFWEHXJ&lid=LSTMOBF8GWWVMFWEHXJ18ODXB&marketplace=FLIPKART&srno=s_23_537&otracker=search&fm=organic&iid=0b21f543-7eab-4104-adac-629a9d3ae850.MOBF8GWWVMFWEHXJ.SEARCH&ssid=q2q9c51ggg0000001586926560182&qH=1036ba3c4ed2c021
"Vivo V5s Perfect Selfie (Matte Black, 64 GB)  (4 GB RAM)","18,990","18,990",4.3,"15,539",https://www.flipkart.com/vivo-v5s-perfect-selfie-matte-black-64-gb/p/itmevkbehzw7hg7g?pid=MOBET84R9EKSF57H&lid=LSTMOBET84R9EKSF57HDGQV2O&marketplace=FLIPKART&srno=s_18_427&otracker=search&fm=organic&iid=6456e671-4335-48ba-b860-54271565228e.MOBET84R9EKSF57H.SEARCH&ssid=f5k5niz0ds0000001586926559861&qH=1036ba3c4ed2c021
"Samsung Galaxy A70s (Prism Crush Red, 128 GB)  (8 GB RAM)","33,100","30,500",4.4,635,https://www.flipkart.com/samsung-galaxy-a70s-prism-crush-red-128-gb/p/itmff05153bfcfa0?pid=MOBFKKGRHVDRVUY6&lid=LSTMOBFKKGRHVDRVUY6RCARTS&marketplace=FLIPKART&srno=s_14_332&otracker=search&fm=organic&iid=706a2efc-57b7-4880-a80e-732132a03f6e.MOBFKKGRHVDRVUY6.SEARCH&ssid=tsab5bu2z40000001586926558662&qH=1036ba3c4ed2c021
"OPPO A9 2020 (Space Purple, 128 GB)  (8 GB RAM)","21,990","18,490",4.3,"4,328",https://www.flipkart.com/oppo-a9-2020-space-purple-128-gb/p/itm32799ab1d45b4?pid=MOBFKCS5NYHG8KWD&lid=LSTMOBFKCS5NYHG8KWDXTHKKV&marketplace=FLIPKART&srno=s_11_259&otracker=search&fm=organic&iid=b6c11b51-f48d-4f74-b7d2-3f6bf7f33211.MOBFKCS5NYHG8KWD.SEARCH&ssid=6hjarsxbgg0000001586926561694&qH=1036ba3c4ed2c021
"VOTO V12 (Black, 16 GB)  (2 GB RAM)","6,499","3,540",3.6,123,https://www.flipkart.com/voto-v12-black-16-gb/p/itmf9z5fvzvyetuv?pid=MOBF9Z5FHG3NRGDZ&lid=LSTMOBF9Z5FHG3NRGDZFLGAKX&marketplace=FLIPKART&srno=s_20_467&otracker=search&fm=organic&iid=89dae1c5-4b27-4f3b-a8ef-5f1354b41ba1.MOBF9Z5FHG3NRGDZ.SEARCH&ssid=2yz77yr7f40000001586926554439&qH=1036ba3c4ed2c021
"Realme 6 Pro (Lightning Blue, 128 GB)  (6 GB RAM)","18,999","18,999",4.6,"3,020",https://www.flipkart.com/realme-6-pro-lightning-blue-128-gb/p/itmd9a5cc09fe873?pid=MOBFPCX78AFMAGWR&lid=LSTMOBFPCX78AFMAGWRVAZKNB&marketplace=FLIPKART&srno=s_1_21&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFPCX78AFMAGWR.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Realme 3 Pro (Lightning Purple, 128 GB)  (6 GB RAM)","19,999","16,999",4.5,"1,22,154",https://www.flipkart.com/realme-3-pro-lightning-purple-128-gb/p/itmfgzr2jckcttnx?pid=MOBFFMG3ECHHYSPD&lid=LSTMOBFFMG3ECHHYSPDRVSN5H&marketplace=FLIPKART&srno=s_12_275&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBFFMG3ECHHYSPD.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
"OPPO A5s (Gold, 64 GB)  (4 GB RAM)","15,990","11,590",4.3,"3,604",https://www.flipkart.com/oppo-a5s-gold-64-gb/p/itmffhgzsqaczrn4?pid=MOBFHHSQH9AHZRAW&lid=LSTMOBFHHSQH9AHZRAWLEGR9K&marketplace=FLIPKART&srno=s_8_171&otracker=search&fm=organic&iid=eb0fd53b-e25f-4548-9917-c80957941831.MOBFHHSQH9AHZRAW.SEARCH&ssid=zcfy0xaw9s0000001586926555352&qH=1036ba3c4ed2c021
"Vivo Y90 (Gold, 16 GB)  (2 GB RAM)","8,045","7,600",4.3,"2,820",https://www.flipkart.com/vivo-y90-gold-16-gb/p/itmfgzgfzyehap4e?pid=MOBFGZGFFFWW3H4D&lid=LSTMOBFGZGFFFWW3H4DQGUEA1&marketplace=FLIPKART&srno=s_21_504&otracker=search&fm=organic&iid=4bcceeea-ecda-46f6-9442-c34b13bc2776.MOBFGZGFFFWW3H4D.SEARCH&ssid=ls1vhu17wg0000001586926556764&qH=1036ba3c4ed2c021
"Realme 5i (Aqua Blue, 64 GB)  (4 GB RAM)","10,999","9,999",4.4,"1,37,430",https://www.flipkart.com/realme-5i-aqua-blue-64-gb/p/itmdac0da867a9fa?pid=MOBFNG3GZXCV63BE&lid=LSTMOBFNG3GZXCV63BEMPJERT&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFNG3GZXCV63BE.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Redmi K20 (Pearl White, 128 GB)  (6 GB RAM)","24,999","24,999",4.5,"44,040",https://www.flipkart.com/redmi-k20-pearl-white-128-gb/p/itm4adaa95cfa200?pid=MOBFK86VNWAYJ7MQ&lid=LSTMOBFK86VNWAYJ7MQDGZRWP&marketplace=FLIPKART&srno=s_15_354&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBFK86VNWAYJ7MQ.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"Infinix Smart 2 (Sandstone Black, 32 GB)  (3 GB RAM)","7,999","7,499",4,"34,180",https://www.flipkart.com/infinix-smart-2-sandstone-black-32-gb/p/itmf7wy6w29wymyp?pid=MOBF7F4YZEJZGYTB&lid=LSTMOBF7F4YZEJZGYTBQYYUWE&marketplace=FLIPKART&srno=s_11_247&otracker=search&fm=organic&iid=b6c11b51-f48d-4f74-b7d2-3f6bf7f33211.MOBF7F4YZEJZGYTB.SEARCH&ssid=6hjarsxbgg0000001586926561694&qH=1036ba3c4ed2c021
"Realme U1 (Ambitious Black, 32 GB)  (3 GB RAM)","12,334","12,334",4.4,"6,638",https://www.flipkart.com/realme-u1-ambitious-black-32-gb/p/itmfckrcygbmhzrt?pid=MOBFCKH5849N3Z9G&lid=LSTMOBFCKH5849N3Z9GVPY5PF&marketplace=FLIPKART&srno=s_22_514&otracker=search&fm=organic&iid=f830f1cc-5678-4552-9eef-fb8f4cccaaec.MOBFCKH5849N3Z9G.SEARCH&ssid=j7e12mwe000000001586926558397&qH=1036ba3c4ed2c021
"Infinix S5 Pro (Violet, 64 GB)  (4 GB RAM)","11,999","10,999",4.5,"2,321",https://www.flipkart.com/infinix-s5-pro-violet-64-gb/p/itmff12bcc4ef407?pid=MOBFZGMSTYBKQQZY&lid=LSTMOBFZGMSTYBKQQZYWPYN21&marketplace=FLIPKART&srno=s_3_51&otracker=search&fm=organic&iid=c7942e6f-8fa5-4a72-88a9-5564ba5c91fb.MOBFZGMSTYBKQQZY.SEARCH&ssid=cjeu2cii1s0000001586926561863&qH=1036ba3c4ed2c021
"Vivo NEX (Black, 128 GB)  (8 GB RAM)","39,990","39,990",4.2,548,https://www.flipkart.com/vivo-nex-black-128-gb/p/itmfb4ctja3mgrcz?pid=MOBFB4CTZYDFUTYH&lid=LSTMOBFB4CTZYDFUTYHBEIJP8&marketplace=FLIPKART&srno=s_9_214&otracker=search&fm=organic&iid=eeae2728-08f7-4cee-a849-12d1949fd214.MOBFB4CTZYDFUTYH.SEARCH&ssid=x9w3svc7f40000001586926557254&qH=1036ba3c4ed2c021
"XOLO ERA 1X Pro (Gold, 16 GB)  (2 GB RAM)","6,888","6,888",3.8,"4,361",https://www.flipkart.com/xolo-era-1x-pro-gold-16-gb/p/itmew5jyesurkgte?pid=MOBEX2VVBRHD6C9H&lid=LSTMOBEX2VVBRHD6C9H7EN86J&marketplace=FLIPKART&srno=s_14_335&otracker=search&fm=organic&iid=706a2efc-57b7-4880-a80e-732132a03f6e.MOBEX2VVBRHD6C9H.SEARCH&ssid=tsab5bu2z40000001586926558662&qH=1036ba3c4ed2c021
"Itel A23 (Gradation Red, 8 GB)  (1 GB RAM)","5,999","3,999",4,30,https://www.flipkart.com/itel-a23-gradation-red-8-gb/p/itmfc5bhgfc4zmwm?pid=MOBFGSXSZJHKCCHF&lid=LSTMOBFGSXSZJHKCCHFPGBBXY&marketplace=FLIPKART&srno=s_20_480&otracker=search&fm=organic&iid=89dae1c5-4b27-4f3b-a8ef-5f1354b41ba1.MOBFGSXSZJHKCCHF.SEARCH&ssid=2yz77yr7f40000001586926554439&qH=1036ba3c4ed2c021
"Realme 5i (Forest Green, 64 GB)  (4 GB RAM)","10,999","9,999",4.4,"1,37,430",https://www.flipkart.com/realme-5i-forest-green-64-gb/p/itmdac0da867a9fa?pid=MOBFNG3GNW3BU2XE&lid=LSTMOBFNG3GNW3BU2XERAL9TG&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFNG3GNW3BU2XE.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Redmi 3S Prime (Gold, 32 GB)  (3 GB RAM)","8,999","8,999",4.3,"4,75,920",https://www.flipkart.com/redmi-3s-prime-gold-32-gb/p/itmehbejabfb46rg?pid=MOBEKWZYSHHJNWGZ&lid=LSTMOBEKWZYSHHJNWGZ3VTBCH&marketplace=FLIPKART&srno=s_12_273&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBEKWZYSHHJNWGZ.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
"OPPO F11 Pro (Waterfall Grey, 128 GB)  (6 GB RAM)","29,990","17,990",4.4,"1,11,027",https://www.flipkart.com/oppo-f11-pro-waterfall-grey-128-gb/p/itmfe6k2gurv2a3p?pid=MOBFPEXHRZMYPG52&lid=LSTMOBFPEXHRZMYPG52CI9F8D&marketplace=FLIPKART&srno=s_9_200&otracker=search&fm=organic&iid=eeae2728-08f7-4cee-a849-12d1949fd214.MOBFPEXHRZMYPG52.SEARCH&ssid=x9w3svc7f40000001586926557254&qH=1036ba3c4ed2c021
"Coolpad Cool 5 (Gradient Blue, 64 GB)  (4 GB RAM)","8,999","7,599",4,237,https://www.flipkart.com/coolpad-cool-5-gradient-blue-64-gb/p/itma447ac7b4a899?pid=MOBFH5ZRYXZZAAWG&lid=LSTMOBFH5ZRYXZZAAWG32JIMD&marketplace=FLIPKART&srno=s_20_469&otracker=search&fm=organic&iid=89dae1c5-4b27-4f3b-a8ef-5f1354b41ba1.MOBFH5ZRYXZZAAWG.SEARCH&ssid=2yz77yr7f40000001586926554439&qH=1036ba3c4ed2c021
"Realme 6 (Comet White, 64 GB)  (4 GB RAM)","13,999","13,999",4.4,"14,947",https://www.flipkart.com/realme-6-comet-white-64-gb/p/itm60c8ea61964bf?pid=MOBFPCX7VUY74ZND&lid=LSTMOBFPCX7VUY74ZNDMGKMU7&marketplace=FLIPKART&srno=s_1_9&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFPCX7VUY74ZND.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Tecno Spark Go (Nebula Black, 16 GB)  (2 GB RAM)","6,499","5,599",3.7,52,https://www.flipkart.com/tecno-spark-go-nebula-black-16-gb/p/itm5353df7a75e86?pid=MOBFJYAUJ6GU3PPY&lid=LSTMOBFJYAUJ6GU3PPYB0LPE8&marketplace=FLIPKART&srno=s_22_511&otracker=search&fm=organic&iid=f830f1cc-5678-4552-9eef-fb8f4cccaaec.MOBFJYAUJ6GU3PPY.SEARCH&ssid=j7e12mwe000000001586926558397&qH=1036ba3c4ed2c021
"OnePlus 7 (Mirror Blue, 128 GB)  (6 GB RAM)","32,999","30,999",4.6,"2,887",https://www.flipkart.com/oneplus-7-mirror-blue-128-gb/p/itmdbcd3dd156000?pid=MOBFKFVNFFH2ZTD4&lid=LSTMOBFKFVNFFH2ZTD4WNVKSL&marketplace=FLIPKART&srno=s_9_209&otracker=search&fm=organic&iid=eeae2728-08f7-4cee-a849-12d1949fd214.MOBFKFVNFFH2ZTD4.SEARCH&ssid=x9w3svc7f40000001586926557254&qH=1036ba3c4ed2c021
"Samsung Galaxy A30s (Prism Crush Violet, 64 GB)  (4 GB RAM)","18,900","15,899",4.3,"2,896",https://www.flipkart.com/samsung-galaxy-a30s-prism-crush-violet-64-gb/p/itme6572ffd3a3cd?pid=MOBFK4REENZZFHHK&lid=LSTMOBFK4REENZZFHHK5GIJYR&marketplace=FLIPKART&srno=s_14_321&otracker=search&fm=organic&iid=706a2efc-57b7-4880-a80e-732132a03f6e.MOBFK4REENZZFHHK.SEARCH&ssid=tsab5bu2z40000001586926558662&qH=1036ba3c4ed2c021
"Realme 5 (Crystal Purple, 64 GB)  (4 GB RAM)","11,999","10,999",4.4,"3,07,605",https://www.flipkart.com/realme-5-crystal-purple-64-gb/p/itmfj9twbwfznhyk?pid=MOBFJ9TWRZHHFH3C&lid=LSTMOBFJ9TWRZHHFH3CCNATOL&marketplace=FLIPKART&srno=s_2_27&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFJ9TWRZHHFH3C.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"Vivo Y81 (Gold, 32 GB)  (3 GB RAM)","11,500","11,500",4.4,"48,785",https://www.flipkart.com/vivo-y81-gold-32-gb/p/itmfeufpzf7g5pu5?pid=MOBF7TZNPA4VPU4E&lid=LSTMOBF7TZNPA4VPU4ENU6VUG&marketplace=FLIPKART&srno=s_22_515&otracker=search&fm=organic&iid=f830f1cc-5678-4552-9eef-fb8f4cccaaec.MOBF7TZNPA4VPU4E.SEARCH&ssid=j7e12mwe000000001586926558397&qH=1036ba3c4ed2c021
"Samsung Galaxy A10 (Blue, 32 GB)  (2 GB RAM)","8,700","8,499",4.3,"12,579",https://www.flipkart.com/samsung-galaxy-a10-blue-32-gb/p/itmfen5uvzzwcm5f?pid=MOBFEN5UDNHGSGVX&lid=LSTMOBFEN5UDNHGSGVXVXXHKO&marketplace=FLIPKART&srno=s_11_249&otracker=search&fm=organic&iid=b6c11b51-f48d-4f74-b7d2-3f6bf7f33211.MOBFEN5UDNHGSGVX.SEARCH&ssid=6hjarsxbgg0000001586926561694&qH=1036ba3c4ed2c021
"OPPO Reno2 (Luminous Black, 256 GB)  (8 GB RAM)","39,990","38,990",4.5,"1,210",https://www.flipkart.com/oppo-reno2-luminous-black-256-gb/p/itmda87752a48a36?pid=MOBFJY8YQTK4NBNY&lid=LSTMOBFJY8YQTK4NBNYKRHUC6&marketplace=FLIPKART&srno=s_15_357&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBFJY8YQTK4NBNY.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"Realme 5 Pro (Crystal Green, 64 GB)  (4 GB RAM)","14,999","13,999",4.5,"1,26,021",https://www.flipkart.com/realme-5-pro-crystal-green-64-gb/p/itmfj9twdugyvg77?pid=MOBFJ9TWQAHZC5DH&lid=LSTMOBFJ9TWQAHZC5DHYALEQE&marketplace=FLIPKART&srno=s_2_37&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFJ9TWQAHZC5DH.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"Intex Infie 33 (Lake Blue, 8 GB)  (1 GB RAM)","3,690","3,690",3.7,675,https://www.flipkart.com/intex-infie-33-lake-blue-8-gb/p/itmf9x53jdtf5ejv?pid=MOBFE5H2FAHNYGHV&lid=LSTMOBFE5H2FAHNYGHVOMAFUU&marketplace=FLIPKART&srno=s_20_458&otracker=search&fm=organic&iid=89dae1c5-4b27-4f3b-a8ef-5f1354b41ba1.MOBFE5H2FAHNYGHV.SEARCH&ssid=2yz77yr7f40000001586926554439&qH=1036ba3c4ed2c021
"Honor 7C (Black, 64 GB)  (4 GB RAM)","10,450","9,490",4.3,618,https://www.flipkart.com/honor-7c-black-64-gb/p/itmfaybh5jjzhmpz?pid=MOBF3T87GKAPCQNR&lid=LSTMOBF3T87GKAPCQNRY5XNMZ&marketplace=FLIPKART&srno=s_12_266&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBF3T87GKAPCQNR.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
"OPPO A9 2020 (Marine Green, 128 GB)  (8 GB RAM)","21,990","18,490",4.3,"4,328",https://www.flipkart.com/oppo-a9-2020-marine-green-128-gb/p/itm32799ab1d45b4?pid=MOBFKCS5D7SUGZG5&lid=LSTMOBFKCS5D7SUGZG5ZKND4B&marketplace=FLIPKART&srno=s_11_258&otracker=search&fm=organic&iid=b6c11b51-f48d-4f74-b7d2-3f6bf7f33211.MOBFKCS5D7SUGZG5.SEARCH&ssid=6hjarsxbgg0000001586926561694&qH=1036ba3c4ed2c021
"Realme 6 (Comet Blue, 64 GB)  (4 GB RAM)","13,999","13,999",4.4,"14,947",https://www.flipkart.com/realme-6-comet-blue-64-gb/p/itm212944b2e7fb0?pid=MOBFPCX7F9NBPRRT&lid=LSTMOBFPCX7F9NBPRRTSHD9FQ&marketplace=FLIPKART&srno=s_1_4&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFPCX7F9NBPRRT.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"OPPO A3s (Red, 32 GB)  (3 GB RAM)","10,990","10,990",4.3,"24,677",https://www.flipkart.com/oppo-a3s-red-32-gb/p/itmf7fnvj5bgww6r?pid=MOBF7MV6NYPTKNNN&lid=LSTMOBF7MV6NYPTKNNNXKAMZC&marketplace=FLIPKART&srno=s_20_478&otracker=search&fm=organic&iid=89dae1c5-4b27-4f3b-a8ef-5f1354b41ba1.MOBF7MV6NYPTKNNN.SEARCH&ssid=2yz77yr7f40000001586926554439&qH=1036ba3c4ed2c021
"Micromax Canvas Infinity (Black, 32 GB)  (3 GB RAM)","9,999","5,299",4.1,"13,458",https://www.flipkart.com/micromax-canvas-infinity-black-32-gb/p/itmeydhhhsyrbfxe?pid=MOBEYDHH9BHYMFDT&lid=LSTMOBEYDHH9BHYMFDTQJQV8W&marketplace=FLIPKART&srno=s_12_286&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBEYDHH9BHYMFDT.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
"OPPO A5s (Blue, 32 GB)  (3 GB RAM)","13,990","9,490",4.4,"3,906",https://www.flipkart.com/oppo-a5s-blue-32-gb/p/itmffhgzsqaczrn4?pid=MOBFHVM3WGE7EU7H&lid=LSTMOBFHVM3WGE7EU7HYVSDI4&marketplace=FLIPKART&srno=s_10_227&otracker=search&fm=organic&iid=3bde488b-5f0f-4099-86f7-d07b607d9fd5.MOBFHVM3WGE7EU7H.SEARCH&ssid=apxc2txov40000001586926558982&qH=1036ba3c4ed2c021
"POCO X2 (Matrix Purple, 128 GB)  (6 GB RAM)","18,999","17,999",4.6,"35,261",https://www.flipkart.com/poco-x2-matrix-purple-128-gb/p/itm8715ce604cf32?pid=MOBFZGJ68F5GFVYD&lid=LSTMOBFZGJ68F5GFVYDIB0DRK&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFZGJ68F5GFVYD.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Karbonn K9 SMART PLUS (Black, 8 GB)  (1 GB RAM)","5,690","3,299",4,"5,022",https://www.flipkart.com/karbonn-k9-smart-plus-black-8-gb/p/itmfasgch4fbyyqg?pid=MOBFHHTVH6HFDKVZ&lid=LSTMOBFHHTVH6HFDKVZG3H165&marketplace=FLIPKART&srno=s_13_300&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFHHTVH6HFDKVZ.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
